,algoritmo,train_method,normalizacao,selecao_feat,dataset_treino,dataset_test,acuracia,precisao,recall,f1
222,Random Forests,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
223,Random Forests,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
224,Random Forests,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9998636363636364,0.9999090826438767,0.9998181818181818,0.9998636301650075
225,Random Forests,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
226,Random Forests,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
227,Random Forests,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
228,Random Forests,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
229,Random Forests,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
230,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
231,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
232,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
233,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
234,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
235,Random Forests,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
236,Random Forests,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
237,Random Forests,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
238,Random Forests,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
239,Random Forests,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
240,Random Forests,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9999090909090909,0.9999090909090909,0.9999090909090909,0.9999090909090909
241,Random Forests,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
242,Random Forests,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
243,Random Forests,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
244,Random Forests,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999090909090909,0.9999090909090909,0.9999090909090909,0.9999090909090909
245,Random Forests,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
246,Random Forests,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
247,Random Forests,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
248,Random Forests,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
249,Random Forests,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
250,Random Forests,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
251,Random Forests,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
252,Random Forests,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
253,Random Forests,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
254,Random Forests,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
255,Random Forests,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
256,Random Forests,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
257,Random Forests,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
258,Random Forests,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
259,Random Forests,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999545454545454,0.9999090991728025,1.0,0.9999545475205672
260,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
261,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
262,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
263,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
264,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
265,Random Forests,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
266,Random Forests,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
267,Random Forests,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
268,Random Forests,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
269,Random Forests,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
270,Decision Trees,Grid Search 3 folds,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
271,Decision Trees,Grid Search 3 folds,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
272,Decision Trees,Grid Search 3 folds,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
273,Decision Trees,Grid Search 3 folds,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
274,Decision Trees,Grid Search 3 folds,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
275,Decision Trees,Holdout,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
276,Decision Trees,Holdout,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
277,Decision Trees,Holdout,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
278,Decision Trees,Holdout,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
279,Decision Trees,Holdout,-,Tree,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
280,Decision Trees,Grid Search 3 folds,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9695,0.9558654779768735,0.9844545454545455,0.9699493931658382
281,Decision Trees,Grid Search 3 folds,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9719545454545454,0.9596281540504648,0.9853636363636363,0.9723256335501232
282,Decision Trees,Grid Search 3 folds,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9706818181818182,0.9566904824909588,0.986,0.9711241437972871
283,Decision Trees,Grid Search 3 folds,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9720454545454545,0.9603688270236723,0.9847272727272727,0.972395529422326
284,Decision Trees,Grid Search 3 folds,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.969,0.9561450044208665,0.9830909090909091,0.9694307485432542
285,Decision Trees,Holdout,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9419090909090909,0.9949093870902057,0.8883636363636364,0.9386226107002209
286,Decision Trees,Holdout,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9433636363636364,0.9926262626262626,0.8933636363636364,0.9403827751196172
287,Decision Trees,Holdout,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9432272727272727,0.9938215334751342,0.892,0.9401619316820774
288,Decision Trees,Holdout,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9444090909090909,0.9949377341297965,0.8933636363636364,0.9414187862240744
289,Decision Trees,Holdout,-,PCA,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9418181818181818,0.993601462522852,0.8893636363636364,0.9385973328216445
290,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
291,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
292,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
293,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
294,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
295,Decision Trees,Holdout,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
296,Decision Trees,Holdout,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
297,Decision Trees,Holdout,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
298,Decision Trees,Holdout,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
299,Decision Trees,Holdout,-,Abs Correlation 20,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
300,Decision Trees,Grid Search 3 folds,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9995,0.999000999000999,1.0,0.9995002498750626
301,Decision Trees,Grid Search 3 folds,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9997272727272727,0.9994548428130111,1.0,0.9997273470871582
302,Decision Trees,Grid Search 3 folds,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9997272727272727,0.9994548428130111,1.0,0.9997273470871582
303,Decision Trees,Grid Search 3 folds,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9996363636363637,0.9992732558139535,1.0,0.9996364958197019
304,Decision Trees,Grid Search 3 folds,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9997272727272727,0.9994548428130111,1.0,0.9997273470871582
305,Decision Trees,Holdout,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9995,0.9991823385118561,0.9998181818181818,0.9995001590403054
306,Decision Trees,Holdout,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9998181818181818,0.9996364958197019,1.0,0.9998182148700236
307,Decision Trees,Holdout,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9998636363636364,0.999727347087158,1.0,0.9998636549561423
308,Decision Trees,Holdout,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9999090909090909,0.9998182148700236,1.0,0.9999090991728025
309,Decision Trees,Holdout,-,Mutual information 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9995,0.9990916522844945,0.9999090909090909,0.999500204461811
310,Decision Trees,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9992727272727273,0.999727024567789,0.9988181818181818,0.9992723965438836
311,Decision Trees,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9996363636363637,0.9998181156784285,0.9994545454545455,0.9996362975086379
312,Decision Trees,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9994090909090909,0.9998180329360385,0.999,0.9994088490746215
313,Decision Trees,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9994545454545455,0.9997271238857559,0.9991818181818182,0.9994543966536329
314,Decision Trees,Grid Search 3 folds,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9994545454545455,0.9997271238857559,0.9991818181818182,0.9994543966536329
315,Decision Trees,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9995454545454545,0.9992731237506814,0.9998181818181818,0.9995455784785967
316,Decision Trees,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9994545454545455,0.9990915697674418,0.9998181818181818,0.9994547437295528
317,Decision Trees,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9995909090909091,0.9992731897883165,0.9999090909090909,0.9995910392147953
318,Decision Trees,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9994090909090909,0.9989101807283626,0.9999090909090909,0.9994093862159829
319,Decision Trees,Holdout,-,Importance 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9996818181818182,0.9995455784785967,0.9998181818181818,0.9996818615643321
320,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
321,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
322,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
323,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
324,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
325,Decision Trees,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
326,Decision Trees,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
327,Decision Trees,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
328,Decision Trees,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
329,Decision Trees,Holdout,-,Abs Correlation 30,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
330,Decision Trees,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9991818181818182,0.9995451237263464,0.9988181818181818,0.9991815205529283
331,Decision Trees,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9995454545454545,0.9996362975086379,0.9994545454545455,0.9995454132193835
332,Decision Trees,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9995,1.0,0.999,0.9994997498749374
333,Decision Trees,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9995454545454545,0.9998180825905039,0.9992727272727273,0.999545330544694
334,Decision Trees,Grid Search 3 folds,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9994090909090909,0.9996361982719418,0.9991818181818182,0.9994089565810411
335,Decision Trees,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9987272727272727,0.9993628254141634,0.9980909090909091,0.9987264622941873
336,Decision Trees,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9989090909090909,0.9993630573248408,0.9984545454545455,0.9989085948158254
337,Decision Trees,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9993636363636363,0.9997270742358079,0.999,0.9993634048744998
338,Decision Trees,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9989090909090909,0.9990905783921425,0.9987272727272727,0.9989088925259137
339,Decision Trees,Holdout,-,Mutual information 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9993181818181818,0.9997270494040579,0.9989090909090909,0.9993179027784093
340,Decision Trees,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.999,0.9992723303620157,0.9987272727272727,0.9989997271983269
341,Decision Trees,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9994545454545455,0.9997271238857559,0.9991818181818182,0.9994543966536329
342,Decision Trees,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9992727272727273,0.999727024567789,0.9988181818181818,0.9992723965438836
343,Decision Trees,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9990909090909091,0.9991816693944353,0.999,0.9990908264387672
344,Decision Trees,Grid Search 3 folds,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9991818181818182,0.9995451237263464,0.9988181818181818,0.9991815205529283
345,Decision Trees,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9997272727272727,0.9996364297400473,0.9998181818181818,0.9997272975184075
346,Decision Trees,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9998181818181818,0.9996364958197019,1.0,0.9998182148700236
347,Decision Trees,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9998636363636364,0.999727347087158,1.0,0.9998636549561423
348,Decision Trees,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9997272727272727,0.9994548428130111,1.0,0.9997273470871582
349,Decision Trees,Holdout,-,Importance 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9998181818181818,0.9997273223050355,0.9999090909090909,0.999818198345605
350,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
351,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
352,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
353,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
354,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
355,Decision Trees,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
356,Decision Trees,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
357,Decision Trees,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
358,Decision Trees,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
359,Decision Trees,Holdout,-,Abs Correlation 40,controller-hubs_05_05_05-94-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
0,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-90-test.csv,0.8836818181818182,1.0,0.7673636363636364,0.8683709685715755
1,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-91-test.csv,0.8786818181818182,1.0,0.7573636363636363,0.8619316124359837
2,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-92-test.csv,0.8799090909090909,1.0,0.7598181818181818,0.8635189585701002
3,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-93-test.csv,0.879,1.0,0.758,0.8623435722411832
4,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-94-test.csv,0.8798181818181818,1.0,0.7596363636363637,0.8634015292415789
5,Gaussian Naive Bayes,Holdout,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-90-test.csv,0.8836818181818182,1.0,0.7673636363636364,0.8683709685715755
6,Gaussian Naive Bayes,Holdout,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-91-test.csv,0.8786818181818182,1.0,0.7573636363636363,0.8619316124359837
7,Gaussian Naive Bayes,Holdout,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-92-test.csv,0.8799090909090909,1.0,0.7598181818181818,0.8635189585701002
8,Gaussian Naive Bayes,Holdout,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-93-test.csv,0.879,1.0,0.758,0.8623435722411832
9,Gaussian Naive Bayes,Holdout,-,Tree,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-94-test.csv,0.8798181818181818,1.0,0.7596363636363637,0.8634015292415789
10,Gaussian Naive Bayes,Grid Search 3 folds,-,PCA,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-90-test.csv,0.8836818181818182,1.0,0.7673636363636364,0.8683709685715755
11,Gaussian Naive Bayes,Grid Search 3 folds,-,PCA,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-91-test.csv,0.8786818181818182,1.0,0.7573636363636363,0.8619316124359837
12,Gaussian Naive Bayes,Grid Search 3 folds,-,PCA,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-92-test.csv,0.8799090909090909,1.0,0.7598181818181818,0.8635189585701002
13,Gaussian Naive Bayes,Grid Search 3 folds,-,PCA,energy-managment_05_05_05-90-trains.csv,energy-managment_05_05_05-93-test.csv,0.879,1.0,0.758,0.8623435722411832
